,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,lat,lon
375,2020-06-15,2019-05-29,Brady 1234 Co,Harry's On Brady,"ELIAS G CHEDID, Agt",3550841000.0,1234,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,,,3550841000,"Milwaukee, WI",43.0339728,-87.908331
376,2020-07-16,2019-07-10,La Masa LLC,La Masa,"BRADLEY H TODD, Agt",3551511000.0,1300,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,99.0,,3551511000,"Milwaukee, WI",43.03410335,-87.906884972993
377,2020-04-25,2019-03-27,JC Capital Dorsia LLC,Dorsia,"JENO J CATALDO, Agt",3591341000.0,1301,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,199.0,,3591341000,"Milwaukee, WI",43.075402,-87.9832507150731
378,2020-07-01,2019-06-18,"Jack's American Pub, LLC",Jack's American Pub,"SCOTT A SCHAEFER, Agt",3591342000.0,1323,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,240.0,,3591342000,"Milwaukee, WI",43.0754268295246,-88.0018440687981
379,2020-09-21,2019-09-04,TKCS Brady LLC,The King Crab Shack,"Song T D Tran, Agt",3551511000.0,1330,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,,,3551511000,"Milwaukee, WI",43.010208,-87.928368
380,2020-08-22,2019-07-30,Josh's Fine Dining LLC,Up-Down MKE,"KRISTIAN E SYDOW, Agt",3600045100.0,615,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,,,3600045100,"Milwaukee, WI",43.0101974897959,-87.9382506326531
381,2020-07-25,2019-07-25,Baldwin Trade LLC,The Diplomat,"Dane K Baldwin, Agt",3600312000.0,815,E,Brady,ST,3.0,1.0,BTAVN,Class B Tavern License,,100,3600312000,"Milwaukee, WI",43.0314759612152,-87.9271884449559
382,2020-07-29,2019-08-06,HTWA - Catalano Square,HTWA - Catalano Square,"MICHAEL GARDNER, Agt",3921732000.0,138,N,Broadway,,4.0,1.0,BTAVN,Class B Tavern License,,,3921732000,"Milwaukee, WI",43.03084275,-87.9340130051583
383,2020-01-17,2018-12-18,Indulge Wine Rooms LLC,Indulge Wine Room,"MARC R BIANCHINI, Agt",3921036100.0,158,N,Broadway,,4.0,1.0,BTAVN,Class B Tavern License,156.0,,3921036100,"Milwaukee, WI",43.03112565,-87.9162215222688
384,2020-02-07,2019-08-07,"Onesto MKE, LLC",Onesto,"David J Marcus, Agt",3920980000.0,221,N,Broadway,,4.0,1.0,BTAVN,Class B Tavern License,288.0,,3920980000,"Milwaukee, WI",43.0897699,-87.9098985
385,2020-09-09,2019-09-10,Red Elephant LLC,Nicole's Third Ward Social,"JACOB E DEHNE, Agt",3920996000.0,333,N,Broadway,,4.0,1.0,BTAVN,Class B Tavern License,,,3920996000,"Milwaukee, WI",43.08949625,-87.9361353194444
386,2020-05-02,2019-04-16,"Benelux Third Ward, LLC",Cafe Benelux,"ERIC G WAGNER, Agt",3921023000.0,346,N,Broadway,,4.0,1.0,BTAVN,Class B Tavern License,455.0,,3921023000,"Milwaukee, WI",43.0897382686746,-87.9399122595647
387,2020-06-19,2019-06-17,Jalpa LLC,Conyak Liquor,"BHAVESH B PATEL, Agt",310431000.0,6828,W,Brown Deer,RD,9.0,4.0,ALQML,Class A Malt & Class A Liquor License,,,310431000,"Milwaukee, WI",43.0900494246072,-87.988725649248
388,2019-12-11,2018-12-12,Retox Martini Lounge LLC,Retox Martini Lounge,"Joyce Hill, Agt",440243110.0,6901,W,Brown Deer,RD,9.0,4.0,BTAVN,Class B Tavern License,199.0,,440243110,"Milwaukee, WI",43.0900109520707,-88.0032472654872
389,2020-07-09,2019-04-16,Family Foods Corporation,Family Foods,"VIPAN DUTTA, Agt",320083000.0,8328,W,Brown Deer,RD,9.0,4.0,ALQML,Class A Malt & Class A Liquor License,,,320083000,"Milwaukee, WI",43.08973,-88.019067
390,2020-09-21,2019-09-04,Daxa LLC,Brown Deer Beverage,"CHIRAG J PATEL, Agt",330015111.0,8564,W,Brown Deer,RD,9.0,4.0,ALQML,Class A Malt & Class A Liquor License,,,330015111,"Milwaukee, WI",43.0899225,-88.0299567
391,2020-10-04,2019-09-25,Clutch Corp,Anodyne Coffee Roasting Co.,"Matthew J McClutchy, Agt",4280410100.0,224,W,Bruce,ST,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4280410100,"Milwaukee, WI",43.04430255,-87.9023589804257
392,2020-10-04,2019-09-25,Clutch Corp,Anodyne Coffee Roasting Co.,"Matthew J McClutchy, Agt",4280410100.0,224,W,Bruce,ST,12.0,2.0,CWINE,Class C Wine Retailer's License,,,4280410100,"Milwaukee, WI",43.04430255,-87.9023589804257
393,2020-10-10,2019-10-11,"Rosko Thomas Enterprises, LLC",Press Au Marche,"Aaron Rosko, Agt",3920991000.0,207,E,Buffalo,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3920991000,"Milwaukee, WI",43.0417077,-87.9020576
394,2020-11-27,2019-11-05,Shake Shack Wisconsin LLC,Shake Shack,"ARI B DOMNITZ, Agt",3970511000.0,220,E,Buffalo,ST,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3970511000,"Milwaukee, WI",43.0675345689439,-87.89865547252
395,2019-11-27,2018-11-05,Shake Shack Wisconsin LLC,Shake Shack,"ARI B DOMNITZ, Agt",3970511000.0,220,E,Buffalo,ST,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3970511000,"Milwaukee, WI",43.0675804216586,-87.9062075958006
396,2020-11-27,2019-11-05,Shake Shack Wisconsin LLC,Shake Shack,"ARI B DOMNITZ, Agt",3970511000.0,220,E,Buffalo,ST,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3970511000,"Milwaukee, WI",43.0675804216586,-87.9062075958006
397,2019-11-27,2018-11-06,Shake Shack Wisconsin LLC,Shake Shack,"ARI B DOMNITZ, Agt",3970511000.0,220,E,Buffalo,ST,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3970511000,"Milwaukee, WI",43.0675724368462,-87.9049465349671
398,2020-10-14,2019-10-15,The Hudson Business Lounge LLC,The Hudson Business Lounge,"Nicholas G Schultz, Agt",3960032000.0,310,E,Buffalo,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3960032000,"Milwaukee, WI",43.0675510348108,-87.9013235759966
399,2020-01-12,2018-12-18,Science and Fun LLC,Save Milwaukee,"Shlomo Levin, Agt",,207,E,Buffalo,,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,0,"Milwaukee, WI",43.0675504044651,-87.9012342901211
400,2019-12-17,2018-11-27,"Sadeel, LLC",Full House Grocery,"Jafar Jaraba, Agt",2890367000.0,5602,W,Burleigh,ST,10.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2890367000,"Milwaukee, WI",43.067544,-87.900182
401,2020-08-23,2019-07-30,Gard's Restaurant & Lounge,Gard's Restaurant & Lounge,"DENISE M FONDER, SP",2919995000.0,7170,W,Burleigh,ST,10.0,7.0,BTAVN,Class B Tavern License,80.0,,2919995000,"Milwaukee, WI",43.0676359098027,-87.931702898339
402,2020-09-26,2019-09-04,Acosta Restaurant LLC,El Tlaxcalteca Restaurant,"Evaristo Acosta Pena, Agt",4600115110.0,1300,W,Burnham,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4600115110,"Milwaukee, WI",43.0677114736842,-87.9370588421053
403,2020-04-21,2019-04-16,"Starlite Beer & Food, Inc.",Starlite Food,"GURMUKH SINGH, Agt",4700518000.0,2013,W,Burnham,ST,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4700518000,"Milwaukee, WI",43.067821,-87.9601836326531
404,2020-05-21,2019-05-09,Twisted Fisherman LLC,Twisted Fisherman Crab Shack,"RUSSELL R DAVIS, Agt",3981212110.0,1200,W,CANAL,ST,12.0,3.0,BTAVN,Class B Tavern License,99.0,,3981212110,"Milwaukee, WI",43.0678192931081,-87.9614461584784
405,2020-11-08,2019-09-24,FOREST COUNTY POTAWATOMI COMMUNITY,POTAWATOMI BINGO CASINO/ POTAWATOMI HOTEL,"William D Sally, Agt",,1611,W,CANAL,ST,8.0,3.0,BTAVN,Class B Tavern License,,2555 (?),4260111000,"Milwaukee, WI",43.0678796614829,-87.9764295490113
406,2020-05-19,2019-05-07,Levy Restaurants at Harley Davidson,Levy Restaurants at Harley Davidson,"Dave Kash, Agt",3970001113.0,401,W,CANAL,ST,12.0,3.0,BTAVN,Class B Tavern License,690.0,"250 - Restaurant, 440 - Special Events Room",3970001113,"Milwaukee, WI",43.0676577683414,-87.917265590923
407,2020-05-25,2019-05-07,OUTPOST NATURAL FOODS COOPERATIVE,OUTPOST NATURAL FOODS,"EDWARD J SENGER, Agt",2420401000.0,100,E,CAPITOL,DR,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2420401000,"Milwaukee, WI",43.0207648548101,-87.9331106103121
408,2020-11-08,2019-11-07,BIG MANS PLACE,BIG MANS PLACE,"JAMES BANKS, SP",2440491000.0,1932,W,CAPITOL,DR,1.0,5.0,BTAVN,Class B Tavern License,76.0,,2440491000,"Milwaukee, WI",43.0207648548101,-87.9331106103121
409,2020-06-30,2019-06-18,"DRAKE, INC",TEUTONIA WINE & LIQUOR,"BRYAN DRAKE, Agt",,2232,W,CAPITOL,DR,1.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2450211000,"Milwaukee, WI",43.0189243939394,-87.9331404848485
410,2020-06-30,2019-06-20,DALE'S,DALE'S,"DALE L MIDDLEMAN, SP",,6132,W,CAPITOL,DR,2.0,7.0,BTAVN,Class B Tavern License,80.0,,2500318000,"Milwaukee, WI",43.0186488989899,-87.9329524141414
411,2020-04-10,2019-03-26,"CAPITOL LIQUOR & BEER, INC",CAPITOL LIQUOR & BEER,"SURJAN S KAMAL, Agt",2510190000.0,7308,W,CAPITOL,DR,2.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2510190000,"Milwaukee, WI",43.0149881512005,-87.9330880366517
412,2020-02-25,2019-06-13,"MYKONOS ON CAPITOL, LLC",MYKONOS RESTAURANT,"KOSTAS S TOURLOUKIS, Agt",2629989000.0,8501,W,CAPITOL,DR,5.0,7.0,BTAVN,Class B Tavern License,225.0,,2629989000,"Milwaukee, WI",43.0144939,-87.9329634
413,2020-09-26,2019-09-04,"SPDK, INC",SUNRISE LIQUOR AND GIFTS,"Kamlesh M Patel, Agt",2540685100.0,9330,W,CAPITOL,DR,5.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2540685100,"Milwaukee, WI",43.0144939,-87.9329634
414,2019-11-24,2018-11-06,"JCTH, INC",CAFE AT THE PLAZA,"BENJAMIN T CRICHTON, Agt",3921593000.0,1007,N,CASS,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3921593000,"Milwaukee, WI",43.0227627405312,-87.9328802685575
415,2020-11-24,2019-11-05,"JCTH, INC",CAFE AT THE PLAZA,"BENJAMIN T CRICHTON, Agt",3921593000.0,1007,N,CASS,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3921593000,"Milwaukee, WI",43.0220048179601,-87.932883
416,2020-07-30,2019-07-09,"BUCKLEY'S KISKEAM INN, LLC",Buckley's,"MICHAEL V BUCKLEY, Agt",,801,N,CASS,ST,4.0,1.0,BTAVN,Class B Tavern License,65.0,,3931011000,"Milwaukee, WI",43.0730080422428,-87.9012851682125
417,2020-02-13,2019-02-15,UPTOWNER,UPTOWNER,"STEPHEN A JOHNSON, SP",,1032,E,CENTER,ST,3.0,5.0,BTAVN,Class B Tavern License,99.0,,3140003000,"Milwaukee, WI",43.072999833441,-87.8998542695342
418,2019-11-26,2018-11-05,Loves Supermarket II LLC,Loves Supermarket,"HARJINDER S BRAICH, Agt",3211804110.0,418,E,CENTER,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3211804110,"Milwaukee, WI",42.9877403842055,-87.9093026110559
419,2020-11-26,2019-11-06,Loves Supermarket II LLC,Loves Supermarket,"HARJINDER S BRAICH, Agt",3211804110.0,418,E,CENTER,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3211804110,"Milwaukee, WI",43.065545,-87.900214
420,2019-12-20,2018-12-06,"KISMAYO, LLC",CLUB TIMBUKTU,"YOUSSOUF KOMARA, Agt",3211788000.0,520,E,CENTER,ST,6.0,5.0,BTAVN,Class B Tavern License,160.0,,3211788000,"Milwaukee, WI",42.9898866411607,-87.8943958021465
421,2020-10-11,2019-09-24,"TWO PS IN A POD, INC",CENTRO CAFE,"MARGARET M KARPFINGER, Agt",3140039000.0,808,E,CENTER,ST,3.0,5.0,BTAVN,Class B Tavern License,40.0,,3140039000,"Milwaukee, WI",42.9874587333311,-87.8944519372477
422,2020-09-28,2019-09-04,"FUEL CAFE, INC",FUEL CAFE,"SCOTT M JOHNSON, Agt",3140037000.0,818,E,CENTER,ST,3.0,5.0,BTAVN,Class B Tavern License,49.0,,3140037000,"Milwaukee, WI",42.982022560387,-87.8945208346304
423,2020-06-30,2019-06-18,"METRO ENTERPRISES, INC",QUARTERS,"DANIEL FISCHER, Agt",3140024000.0,900,E,CENTER,ST,3.0,5.0,BTAVN,Class B Tavern License,80.0,,3140024000,"Milwaukee, WI",42.979176,-87.894316
424,2020-03-18,2019-03-19,ALETA'S LIQUOR,ALETA'S LIQUOR,"ALETA M PARKER, SP",3242425100.0,1525,W,CENTER,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3242425100,"Milwaukee, WI",42.9786544156202,-87.8945494149884
425,2020-06-15,2019-09-17,"HARMEET, LLC",MID CITY LIQUOR,"Harpreet Singh, Agt",3240921100.0,1935,W,CENTER,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3240921100,"Milwaukee, WI",42.9730012727273,-87.8941154545455
426,2020-05-04,2019-05-02,"NAT LIQUOR & FOOD MART, INC",S & A LIQUOR,"MAMTA SINGH, Agt",,3725,W,CENTER,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3271583000,"Milwaukee, WI",42.9730012727273,-87.8941154545455
427,2019-12-27,2018-12-19,QUICK FOOD MARKET,QUICK FOOD MARKET,"BALJEET KAUR,Raghwinder Singh",3271082100.0,3833,W,CENTER,ST,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3271082100,"Milwaukee, WI",42.9737854,-87.8945208
428,2019-12-30,2018-12-18,"K & O INVESTMENTS, LLC",Jay's Uptown Cafe,"ODEAN H TAYLOR, Agt",,5007,W,CENTER,ST,15.0,3.0,BTAVN,Class B Tavern License,99.0,,3280335000,"Milwaukee, WI",43.036199,-87.936844
429,2020-05-13,2019-05-01,TWISTERS INN,TWISTERS INN,"MILEY HOWARD, SP",3130912100.0,508,W,CENTER,ST,6.0,5.0,BTAVN,Class B Tavern License,100.0,,3130912100,"Milwaukee, WI",43.0360557265618,-87.9505914062932
430,2019-11-24,2018-12-05,"JALISCO RESTAURANT, LLC",JALISCO RESTAURANT,"CARLOS E CASERES, Agt",,1035,S,CESAR E CHAVEZ,DR,12.0,2.0,BTAVN,Class B Tavern License,128.0,,4331792000,"Milwaukee, WI",43.036314,-87.964386
431,2020-11-24,2019-11-05,"JALISCO RESTAURANT, LLC",JALISCO RESTAURANT,"CARLOS E CASERES, Agt",,1035,S,CESAR E CHAVEZ,DR,12.0,2.0,BTAVN,Class B Tavern License,128.0,,4331792000,"Milwaukee, WI",42.93108585,-87.927858463807
432,2019-12-20,2018-11-28,"APPLE TWO, LLC",EL CHARRO LIQUOR STORE,"VIKRAMJIT SINGH, Agt",4331819110.0,1207,S,CESAR E CHAVEZ,DR,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4331819110,"Milwaukee, WI",43.0579237,-87.8991957
433,2020-04-29,2019-05-07,Mariscos El Abuelo y Yo LLC,Mariscos El Abuelo y Yo,"Diego A Pulido, Agt",4332204000.0,1234,S,CESAR E CHAVEZ,DR,12.0,2.0,BTAVN,Class B Tavern License,,,4332204000,"Milwaukee, WI",43.0579237,-87.8991957
434,2020-10-23,2019-10-15,Century Beverage Group LLC,Don Julio's,"Maria J Ramirez, Agt",4601453000.0,1537,S,CESAR E CHAVEZ,DR,12.0,2.0,BTAVN,Class B Tavern License,80.0,,4601453000,"Milwaukee, WI",43.0006978438574,-87.8935265069862
435,2020-10-13,2019-09-24,"NATIONAL MUFFLER & FOOD MART, INC",NATIONAL LIQUOR MART,"HUSSEIN P GOVANI, Agt",,719,S,CESAR E CHAVEZ,DR,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4332262000,"Milwaukee, WI",43.0006485155075,-87.8976190759958
436,2020-11-14,2019-11-15,Affiliate Group LLC,Tycoon Sports Bar & Grill,"Ronnie P Tillman, Agt",4332262000.0,721,S,CESAR E CHAVEZ,DR,12.0,2.0,BTAVN,Class B Tavern License,299.0,,4332262000,"Milwaukee, WI",43.02716385,-87.9563014165477
437,2020-05-03,2019-05-07,"J & E GROCERY STORE, LLC",LA HACIENDA,"Jose Zaragoza, Agt",,820,S,CESAR E CHAVEZ,DR,12.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4331419100,"Milwaukee, WI",43.02716385,-87.9563014165477
438,2020-06-30,2019-06-18,"EL REY SPIRITS, INC","EL REY SPIRITS, INC","ERNESTO VILLARREAL, Agt",4332241000.0,916,S,CESAR E CHAVEZ,DR,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4332241000,"Milwaukee, WI",43.0891230989903,-87.9021366606675
439,2020-09-18,2019-09-19,"DINO'S DISTRIBUTING, LTD",Dino's Riverwest,"Anthony Lococo, Agt",2811004100.0,808,E,CHAMBERS,ST,3.0,5.0,BTAVN,Class B Tavern License,80.0,,2811004100,"Milwaukee, WI",43.0897313820075,-87.9658175306956
440,2020-10-12,2019-10-08,CIRCLE A,CIRCLE A,"JENNIFER A MUELLER, SP",2811024100.0,932,E,CHAMBERS,ST,3.0,5.0,BTAVN,Class B Tavern License,49.0,"1st floor = 49, outdoor beer garden = 31",2811024100,"Milwaukee, WI",43.089901224657,-87.9689703903417
441,2020-05-28,2019-05-29,Chase Entertainment LLC,Sam's Tap,"Sam J Leaf, Agt",5380601000.0,3118,S,CHASE,AV,14.0,6.0,BTAVN,Class B Tavern License,37.0,,5380601000,"Milwaukee, WI",43.090044,-87.985825
442,2019-12-10,2018-11-27,"ILLUMINATI, LLC",BREMEN CAFE,"DAVID A KOPP, Agt",3210537000.0,901,E,CLARKE,ST,3.0,5.0,BTAVN,Class B Tavern License,80.0,,3210537000,"Milwaukee, WI",43.067601,-87.909408
443,2020-02-09,2019-01-14,"F10 RESTAURANTS, INC",TENUTA'S ITALIAN RESTAURANT,"FRANK L TENUTA, Agt",,2995,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,60.0,,5040849000,"Milwaukee, WI",43.067601,-87.909408
444,2020-06-29,2019-06-18,"SWIGS PUB & GRILL, LLC",SWIGS PUB & GRILL,"THERESA M BROWN, Agt",5390705100.0,3143,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,50.0,,5390705100,"Milwaukee, WI",43.0674088365057,-87.9050226718149
445,2020-07-05,2019-06-20,"DC Connection, LLC",DC's Mad House,"CHERYL M KOLLATH, Agt",5390902000.0,3423,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,25.0,,5390902000,"Milwaukee, WI",43.0674078452477,-87.9048387934438
446,2020-04-01,2019-10-16,"CM FOOD MART, LLC",MINI MARKET,"LAKHWINDER SINGH, Agt",5470701100.0,3600,S,CLEMENT,AV,14.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,5470701100,"Milwaukee, WI",43.067394,-87.902616
447,2020-05-30,2019-05-29,VALUE MANAGEMENT CORP,BACKDRAUGHT,"TERRY D LUCAS, Agt",5470227000.0,3631,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5470227000,"Milwaukee, WI",43.0672212,-87.9018246
448,2019-11-27,2018-11-28,"TIEDKE, INC",SCOTTY'S BAR & PIZZA,"GARY A TIEDKE, Agt",5821203000.0,3921,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5821203000,"Milwaukee, WI",43.0675515174054,-87.9013592879983
449,2020-11-27,2019-11-06,"TIEDKE, INC",SCOTTY'S BAR & PIZZA,"GARY A TIEDKE, Agt",5821203000.0,3921,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,99.0,,5821203000,"Milwaukee, WI",43.0675432833146,-87.9001282485956
450,2020-06-30,2019-06-18,"DRINKMASTERS, INC",MARK'S SPORTS PUB,"MARK A SCHWEBKE, Agt",5829930000.0,4035,S,CLEMENT,AV,14.0,6.0,BTAVN,Class B Tavern License,156.0,,5829930000,"Milwaukee, WI",43.0674636593454,-87.9131157955783
451,2020-09-30,2019-09-04,"PITCH'S CLUB 113 #2, INC",MISS KATIE'S DINER,"PETER S PICCIURRO, Agt",3980687100.0,1900,W,CLYBOURN,ST,4.0,3.0,BTAVN,Class B Tavern License,144.0,,3980687100,"Milwaukee, WI",43.0674636593454,-87.9131157955783
452,2020-07-25,2019-07-15,"CLYBOURN SUPERMARKET, LLC",MILWAUKEE FOODS,"Jalpaben B Patel, Agt",,2903,W,CLYBOURN,ST,4.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4011064100,"Milwaukee, WI",43.0680113358953,-87.9716337735305
453,2020-09-24,2019-09-10,"JJH VALLEY INN, LLC",VALLEY INN,"JAMES J HUTTERER, Agt",4020239000.0,4000,W,CLYBOURN,ST,10.0,3.0,BTAVN,Class B Tavern License,72.0,,4020239000,"Milwaukee, WI",43.0678560211718,-87.9729357523295
454,2020-11-29,2019-11-05,MKE Hospitality LLC,Hampton Inn,"Ryan T Bazan, Agt",6880071100.0,1200,W,COLLEGE,AV,13.0,6.0,BTAVN,Class B Tavern License,,,6880071100,"Milwaukee, WI",43.067661,-88.027698
455,2020-09-03,2019-09-13,"Beau Chalet, LLC",Beerline Cafe,"Michael G Allen, Agt",3541611000.0,2076,N,COMMERCE,ST,6.0,5.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3541611000,"Milwaukee, WI",43.067661,-88.027698
456,2020-09-03,2019-09-13,"Beau Chalet, LLC",Beerline Cafe,"Michael G Allen, Agt",3541611000.0,2076,N,COMMERCE,ST,6.0,5.0,CWINE,Class C Wine Retailer's License,,,3541611000,"Milwaukee, WI",43.073046,-87.909348
457,2020-11-05,2019-10-15,"DOMINIC & PHILIP, INC",DE MARINIS ORIGINAL RECIPES,"LUCIA R DE MARINIS, Agt",5010361000.0,1211,E,CONWAY,ST,14.0,6.0,BTAVN,Class B Tavern License,160.0,,5010361000,"Milwaukee, WI",43.0500037,-87.9276312
458,2020-05-19,2019-05-07,"FRANK'S NEWPORT, LLC",THE NEWPORT LOUNGE,"FRANCIS C CREED, Agt",5000224000.0,939,E,CONWAY,ST,14.0,6.0,BTAVN,Class B Tavern License,80.0,,5000224000,"Milwaukee, WI",43.0324593,-87.9081016
459,2020-01-13,2019-01-14,"Palermo Villa, Inc",Pizzeria 3301,"Laurie Ann Fallucca, Agt",4240311100.0,3301,W,Canal,ST,8.0,3.0,CWINE,Class C Wine Retailer's License,,,4240311100,"Milwaukee, WI",43.03299635,-87.9068242848978
460,2020-01-13,2019-01-14,"Palermo Villa, Inc",Pizzeria 3301,"Laurie Ann Fallucca, Agt",4240311100.0,3301,W,Canal,ST,8.0,3.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4240311100,"Milwaukee, WI",43.0329524,-87.9052832306014
461,2020-10-18,2019-09-24,PW Retail Foods LLC,Piggly Wiggly Supermarket #35,"Robert L Jones, II, Agt",2740491000.0,709,E,Capitol,DR,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2740491000,"Milwaukee, WI",43.0326015,-87.9027502908277
462,2019-12-06,2018-12-07,"Whiskey Still, LLC",BNB Cap Tap,"Bill G Farrow, Agt",2680183100.0,4221,W,Capitol,DR,7.0,7.0,BTAVN,Class B Tavern License,79.0,,2680183100,"Milwaukee, WI",43.065553,-87.901433
463,2020-10-24,2019-10-15,DN Group LLC,Best Buy Liquor,"Navneet K Randhawa, Agt",2480655000.0,4426,W,Capitol,DR,7.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2480655000,"Milwaukee, WI",43.031746,-87.985283
464,2020-11-13,2019-11-05,"Mega Marts, LLC",Pick N Save #6365,"PRINCESS Y THOMAS, Agt",2490872000.0,5700,W,Capitol,DR,2.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2490872000,"Milwaukee, WI",42.998012,-87.891406
465,2020-07-24,2019-07-25,"Chamber East Food Two, Inc",Chamber East Food Two,"Davinderjit Kaur, Agt",3131113000.0,200,E,Center,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3131113000,"Milwaukee, WI",43.1431785744804,-88.013497129822
466,2020-02-06,2019-01-14,"Gurnoor Food Mart, Inc",Gurnoor Food Mart,"Jaswinder Singh, Agt",3131113000.0,200,E,Center,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3131113000,"Milwaukee, WI",43.0621596120485,-87.8965495964419
467,2019-12-16,2018-11-28,Center Street Liquor Store Inc,Center Street Liquor Store,"Charanjit Kaur, Agt",3211748000.0,513,E,Center,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3211748000,"Milwaukee, WI",43.063924,-87.896528
468,2020-07-15,2019-06-21,"Mad Planet 2, LLC",The Mad Planet,"ROSEMARY S SILAGY, Agt",3211735000.0,533,E,Center,ST,6.0,5.0,BTAVN,Class B Tavern License,,,3211735000,"Milwaukee, WI",43.065167225437,-87.8965129549441
469,2020-07-21,2019-07-09,Fly By Night LLC,High Dive,"JASON R MC BRADY, Agt",3210760000.0,701,E,Center,ST,3.0,5.0,BTAVN,Class B Tavern License,67.0,,3210760000,"Milwaukee, WI",43.0662787758675,-87.8779667166532
470,2020-02-26,2019-02-05,Company Brewing LLC,Company Brewing,"George D Bregar, Agt",3210753100.0,735,E,Center,ST,3.0,5.0,BTAVN,Class B Tavern License,150.0,,3210753100,"Milwaukee, WI",43.0664463269117,-87.878188105922
471,2020-05-14,2019-05-15,Two P's in a Pod Inc,Bar Centro,"MARGARET M KARPFINGER, Agt",3140040000.0,804,E,Center,ST,3.0,5.0,BTAVN,Class B Tavern License,,,3140040000,"Milwaukee, WI",43.0665891838411,-87.8779618066057
472,2020-01-22,2019-01-23,Heiress Lounge & Networking Cafe Inc,Heiress Lounge & Networking Cafe,"MARCUS C SHAW, Agt",3140023000.0,906,E,Center,ST,3.0,5.0,BTAVN,Class B Tavern License,49.0,,3140023000,"Milwaukee, WI",42.9924662078678,-87.9099825153614
473,2020-08-02,2019-08-06,Ludhiana Inc,Li'l General,"KENNETH R HALSELL, Agt",3220079000.0,233,W,Center,ST,6.0,5.0,ALIQR,Class A Retailer's Intoxicating Liquor License,,,3220079000,"Milwaukee, WI",42.988888,-87.8786282857143
474,2020-08-02,2019-08-07,Ludhiana Inc,Li'l General,"KENNETH R HALSELL, Agt",3220079000.0,233,W,Center,ST,6.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3220079000,"Milwaukee, WI",43.0657972,-87.8784498
